ID ЛК,НомерЛД,Иностранец,Курс,finans,status,Уровень образования,Форма образования
318917,1710818,False,3,Бюджет,Учащийся,Бакалавриат,Очно-заочная
318921,1760818,False,1,Бюджет,Учащийся,Магистратура,Очная форма
318922,1770818,False,3,Контракт,Учащийся,Бакалавриат,Заочная форма
318927,1860818,False,5,Бюджет,Учащийся,Бакалавриат,Очно-заочная
319162,650818,False,3,Контракт,Учащийся,Бакалавриат,Заочная форма
319168,2140818,False,5,Бюджет,Учащийся,Бакалавриат,Очно-заочная
319171,860818,False,5,Бюджет,Учащийся,Бакалавриат,Очно-заочная
319175,990818,False,5,Бюджет,Отчислен,Бакалавриат,Очно-заочная
319176,1030818,False,1,Бюджет,Учащийся,Магистратура,Очная форма
319179,1480818,False,2,Бюджет,Отчислен,Магистратура,Очная форма
319181,1510818,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319192,1840818,False,5,Бюджет,Учащийся,Бакалавриат,Очно-заочная
319197,2430318,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319198,2450318,False,2,Бюджет,Отчислен,Магистратура,Очная форма
319201,4890318,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319203,4910318,False,3,Бюджет,Отчислен,Бакалавриат,Очная форма
319205,5040318,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319208,5210318,False,2,Бюджет,Отчислен,Магистратура,Очная форма
319212,5370318,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319214,5490318,False,5,Контракт,Отчислен,Бакалавриат,Очно-заочная
319215,5610318,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319216,5650318,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319220,5750318,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319222,5810318,False,2,Бюджет,Отчислен,Магистратура,Очная форма
319226,6040318,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319234,1620318,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319236,2620318,False,5,Бюджет,Отчислен,Специалитет,Очная форма
319237,2690318,False,5,Бюджет,Отчислен,Специалитет,Очная форма
319238,2780318,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
319239,2810318,False,6,Бюджет,Учащийся,Специалитет,Очная форма
319240,2830318,False,6,Бюджет,Учащийся,Специалитет,Очная форма
319241,2840318,False,6,Бюджет,Закончил,Специалитет,Очная форма
319242,2930318,False,6,Бюджет,Учащийся,Специалитет,Очная форма
319244,3090318,False,6,Бюджет,Учащийся,Специалитет,Очная форма
319250,1920318,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319253,1280418,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319254,1350418,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319255,1390418,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319256,1430418,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319257,1550418,False,1,Бюджет,Отчислен,Магистратура,Очная форма
319258,1600418,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319259,1660418,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319262,1830418,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319266,2000418,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319267,2110418,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319269,270518,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319270,280518,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319273,580518,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319275,280418,False,1,Бюджет,Учащийся,Магистратура,Очная форма
319276,320418,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319278,500418,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319281,810418,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319284,950418,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319285,960418,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319286,970418,False,3,Бюджет,Учащийся,Бакалавриат,Очная форма
319287,1070418,False,2,Бюджет,Отчислен,Магистратура,Очная форма
319290,1240418,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319300,1460518,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319302,1600518,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319304,2000518,False,4,Бюджет,Отчислен,Бакалавриат,Очная форма
319311,990218,False,4,Бюджет,Учащийся,Бакалавриат,Очная форма
319319,1870218,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319320,2050218,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319322,2110218,False,2,Бюджет,Учащийся,Магистратура,Очная форма
319323,2120218,False,2,Бюджет,Учащийся,Магистратура,Очная форма
